input_text,output_text
"Ashton_United_F.C. | league | Ekstraliga_Kobiet, Ashton_United_F.C. | nickname | This'll_Be_My_Year","[""Ashton United F.C. competes in the Ekstraliga Kobiet. Ashton United F.C. is also known as This'll Be My Year.""]"
"Jonathan_Ogden | youthclub | Aston_Villa_F.C., Brigg_Town_F.C. | ground | Agidel, Jonathan_Ogden | club | Brigg_Town_F.C.",['Jonathan Ogden youthclub Aston Villa F.C.. Brigg Town F.C. plays at Agidel. Jonathan Ogden club Brigg Town F.C..']
"Lucius_Verus | deathPlace | New_Hampshire, Lucius_Verus | almaMater | United_States_Army_War_College",['Lucius Verus deathPlace New Hampshire. Lucius Verus almaMater United States Army War College.']
"Hihifo_Airport | runwayLength | 11.5, Hihifo_Airport | elevationAboveTheSeaLevel | 135000000.0, Hihifo_Airport | runwayName | ""08/26""","['Hihifo Airport runwayLength 11.5. Hihifo Airport elevationAboveTheSeaLevel 135000000.0. Hihifo Airport runwayName ""08/26"".']"
"Frances_E._Allen | birthPlace | Karlsruhe, Frances_E._Allen | birthDate | 1958-01-01, Frances_E._Allen | deathDate | 2001-01-01, Frances_E._Allen | deathPlace | United_States, Frances_E._Allen | nationality | United_States",['Frances E. Allen birthPlace Karlsruhe. Frances E. Allen was born on 1958-01-01. Frances E. Allen deathDate 2001-01-01. Frances E. Allen deathPlace United States. Frances E. Allen nationality United States.']
"Pale | country | People's_Republic_of_China, People's_Republic_of_China | leaderTitle | list_of_governors_of_Yaracuy","[""Pale is based in People's Republic of China. People's Republic of China leaderTitle list of governors of Yaracuy.""]"
"Gralheira | populationMetro | 1800000000, Gralheira | populationDensity | 610.0, Gralheira | governmentType | county_council, Gralheira | utcOffset | −6",['Gralheira has a metro population of 1800000000. Gralheira populationDensity 610.0. Gralheira governmentType county council. Gralheira utcOffset −6.']
George_Harrison | almaMater | Leipzig_University,['George Harrison almaMater Leipzig University.']
"Los_Angeles_Convention_Center | location | Pinhal_de_São_Bento, Warrington_Town_F.C. | league | Chilean_Primera_División, Chilean_Primera_División | country | Israel, Warrington_Town_F.C. | numberOfMembers | 3500.0, Warrington_Town_F.C. | ground | Los_Angeles_Convention_Center, Warrington_Town_F.C. | fullName | Zejtun_Corinthians_F.C.",['Los Angeles Convention Center is located in Pinhal de São Bento. Warrington Town F.C. competes in the Chilean Primera División. Chilean Primera División is based in Israel. Warrington Town F.C. numberOfMembers 3500.0. Warrington Town F.C. plays at Los Angeles Convention Center. Warrington Town F.C. fullName Zejtun Corinthians F.C..']
"Gone_with_the_Wind | editing | Stacy_Katzman, Gone_with_the_Wind | budget | 204.0, Gone_with_the_Wind | writer | Carl_Sagan, Gone_with_the_Wind | director | Carl_Sagan, Gone_with_the_Wind | runtime | 2900, Gone_with_the_Wind | gross | 27400",['Gone with the Wind editing Stacy Katzman. Gone with the Wind budget 204.0. Gone with the Wind writer Carl Sagan. Gone with the Wind director Carl Sagan. Gone with the Wind runtime 2900. Gone with the Wind gross 27400.']
"We_Have_the_Facts_and_We're_Voting_Yes | musicComposer | Oscar_Luigi_Scalfaro, Oscar_Luigi_Scalfaro | birthPlace | England","[""We Have the Facts and We're Voting Yes musicComposer Oscar Luigi Scalfaro. Oscar Luigi Scalfaro birthPlace England.""]"
"Jacqueline_Cochran | club | Sporting_CP, Jacqueline_Cochran | youthclub | Kent_Football_United_F.C., Sporting_CP | manager | Adam_de_la_Halle, Kent_Football_United_F.C. | ground | Stade_de_France",['Jacqueline Cochran club Sporting CP. Jacqueline Cochran youthclub Kent Football United F.C.. Sporting CP manager Adam de la Halle. Kent Football United F.C. plays at Stade de France.']
"Johannes_Rau | birthDate | 1920-01-01, Johannes_Rau | nationality | Turkey, Johannes_Rau | servedAsChiefOfTheAstronautOfficeIn | 1610, Johannes_Rau | deathPlace | Michigan, Johannes_Rau | selectedByNasa | 1649, Johannes_Rau | birthPlace | New_Jersey, Johannes_Rau | award | Distinguished_Service_Medal_(United_States_Navy)",['Johannes Rau was born on 1920-01-01. Johannes Rau nationality Turkey. Johannes Rau servedAsChiefOfTheAstronautOfficeIn 1610. Johannes Rau deathPlace Michigan. Johannes Rau selectedByNasa 1649. Johannes Rau birthPlace New Jersey. Johannes Rau award Distinguished Service Medal approximately United States Navy.']
"Mermaid_(Train_song) | followedBy | Film_Roman, Film_Roman | producer | C.K._Vineeth, Mermaid_(Train_song) | producer | Espionage_(production_team)",['Mermaid (Train song) was followed by Film Roman. Film Roman producer C.K. Vineeth. Mermaid (Train song) producer Espionage approximately production team.']
"Mojave_Air_and_Space_Port_at_Rutan_Field | runwayLength | 5594, Mojave_Air_and_Space_Port_at_Rutan_Field | elevationAboveTheSeaLevel | 0004319",['Mojave Air and Space Port at Rutan Field runwayLength 5594. Mojave Air and Space Port at Rutan Field elevationAboveTheSeaLevel 0004319.']
"The_Academy_in_Peril | recordLabel | Zic_Zac_Music_Company_Sp._z_o.o., Zic_Zac_Music_Company_Sp._z_o.o. | parentCompany | ZDF_Studios, The_Academy_in_Peril | artist | Anderson_Bruford_Wakeman_Howe, Anderson_Bruford_Wakeman_Howe | formerBandMember | Laura_Robson",['The Academy in Peril recordLabel Zic Zac Music Company Sp. z o.o.. Zic Zac Music Company Sp. z o.o. parentCompany ZDF Studios. The Academy in Peril artist Anderson Bruford Wakeman Howe. Anderson Bruford Wakeman Howe formerBandMember Laura Robson.']
"Ninstints | populationMetro | 1604.0, Ninstints | populationDensity | 610.0",['Ninstints has a metro population of 1604.0. Ninstints populationDensity 610.0.']
"Ichiro_Suzuki | birthDate | 2001-01-01, Ichiro_Suzuki | residence | Ulsan, Ichiro_Suzuki | citizenship | United_States, Ichiro_Suzuki | birthPlace | United_States, Ichiro_Suzuki | nationality | Western_Australians, Ichiro_Suzuki | residence | United_States",['Ichiro Suzuki was born on 2001-01-01. Ichiro Suzuki residence Ulsan. Ichiro Suzuki citizenship United States. Ichiro Suzuki birthPlace United States. Ichiro Suzuki nationality Western Australians. Ichiro Suzuki residence United States.']
"916 | publisher | Two_Plus_Two_Publishing, 916 | literaryGenre | Southern_Gothic, 916 | author | Harri_Olli",['916 publisher Two Plus Two Publishing. 916 literaryGenre Southern Gothic. 916 author Harri Olli.']
"Trinle_Gyatso | birthPlace | Mexico, Mexico | areaTotal | 16800",['Trinle Gyatso birthPlace Mexico. Mexico areaTotal 16800.']
"The_Housemaid | director | Diana_Romagnoli, The_Housemaid | director | Dag_Hammarskjöld, The_Housemaid | writer | Dag_Hammarskjöld, The_Housemaid | producer | This'll_Be_My_Year, The_Housemaid | distributor | The_Progressive_Motion_Picture_Company","[""The Housemaid director Diana Romagnoli. The Housemaid director Dag Hammarskjöld. The Housemaid writer Dag Hammarskjöld. The Housemaid producer This'll Be My Year. The Housemaid distributor The Progressive Motion Picture Company.""]"
"Dalai_Lama_01_Gendun_Drubpa | deathPlace | Leningrad_USSR, Leningrad_USSR | foundingDate | ""1930-01-20"", Dalai_Lama_01_Gendun_Drubpa | birthPlace | Saint_Petersburg, Dalai_Lama_01_Gendun_Drubpa | birthDate | 1934-01-01","['Dalai Lama 01 Gendun Drubpa deathPlace Leningrad USSR. Leningrad USSR foundingDate ""1930-01-20"". Dalai Lama 01 Gendun Drubpa birthPlace Saint Petersburg. Dalai Lama 01 Gendun Drubpa was born on 1934-01-01.']"
"Vilar_do_Chão | isPartOf | Jalisco, Vilar_do_Chão | country | People's_Republic_of_China","[""Vilar do Chão isPartOf Jalisco. Vilar do Chão is based in People's Republic of China.""]"
"Mermaid_(Train_song) | precededBy | ""Dr._G._P._Prabhukumar"", Mermaid_(Train_song) | followedBy | neue_deutsche_Filmgesellschaft, neue_deutsche_Filmgesellschaft | followedBy | A_Momentary_Lapse_of_Reason","['Mermaid (Train song) was preceded by ""Dr. G. P. Prabhukumar"". Mermaid (Train song) was followed by neue deutsche Filmgesellschaft. neue deutsche Filmgesellschaft was followed by A Momentary Lapse of Reason.']"
Ace_of_Base | runtime | 94.0,['Ace of Base runtime 94.0.']
"Caparezza | deathPlace | Leningrad_USSR, Leningrad_USSR | leaderTitle | United_States_Secretary_of_State, Leningrad_USSR | foundingDate | 2012-12-27",['Caparezza deathPlace Leningrad USSR. Leningrad USSR leaderTitle United States Secretary of State. Leningrad USSR foundingDate 2012-12-27.']
"Guyane | genre | motet, Guyane | producer | Messiah",['Guyane genre motet. Guyane producer Messiah.']
"Škoda_Citigo | productionStartYear | 1760, Škoda_Citigo | productionEndYear | 1760",['Škoda Citigo productionStartYear 1760. Škoda Citigo productionEndYear 1760.']
Podaa_Podi | starring | Erik_Kynard,['Podaa Podi starring Erik Kynard.']
"Aleksandr_Berkutov | birthPlace | Srivijaya, Aleksandr_Berkutov | birthDate | 1977-11-30, Aleksandr_Berkutov | birthPlace | Karlsruhe, Karlsruhe | leaderTitle | St._Francis_of_Assisi_Receiving_the_Stigmata",['Aleksandr Berkutov birthPlace Srivijaya. Aleksandr Berkutov was born on 1977-11-30. Aleksandr Berkutov birthPlace Karlsruhe. Karlsruhe leaderTitle St. Francis of Assisi Receiving the Stigmata.']
"Zemlya_do_vostrebovaniya | starring | George_Washington, Zemlya_do_vostrebovaniya | writer | Maximinus_Thrax",['Zemlya do vostrebovaniya starring George Washington. Zemlya do vostrebovaniya writer Maximinus Thrax.']
Midões | leaderTitle | François_Villon,['Midões leaderTitle François Villon.']
"Bordeaux_Segalen_University | campus | Savilly, Bordeaux_Segalen_University | city | Savilly, Savilly | country | United_States, United_States | governmentType | Mocambo_de_Una",['Bordeaux Segalen University campus Savilly. Bordeaux Segalen University is located in Savilly. Savilly is based in United States. United States governmentType Mocambo de Una.']
"Fort_William_College | campus | The_Progressive_Motion_Picture_Company, Polish_Social_and_Cultural_Association | location | Shanghai, Fort_William_College | director | Marie_Curie, Fort_William_College | city | Behringwerke, Fort_William_College | established | 2000, Fort_William_College | wasGivenTheTechnicalCampusStatusBy | Polish_Social_and_Cultural_Association",['Fort William College campus The Progressive Motion Picture Company. Polish Social and Cultural Association is located in Shanghai. Fort William College director Marie Curie. Fort William College is located in Behringwerke. Fort William College established 2000. Fort William College wasGivenTheTechnicalCampusStatusBy Polish Social and Cultural Association.']
"Love_Metal_Archives_Vol._I | starring | Florent_Malouda, Love_Metal_Archives_Vol._I | cinematography | Alexander_Francis_Chamberlain, Love_Metal_Archives_Vol._I | runtime | 89.0, Love_Metal_Archives_Vol._I | gross | 83.0, Love_Metal_Archives_Vol._I | director | Vladimir_Vysotsky, Love_Metal_Archives_Vol._I | starring | Amy_Johnson",['Love Metal Archives Vol. I starring Florent Malouda. Love Metal Archives Vol. I cinematography Alexander Francis Chamberlain. Love Metal Archives Vol. I runtime 89.0. Love Metal Archives Vol. I gross 83.0. Love Metal Archives Vol. I director Vladimir Vysotsky. Love Metal Archives Vol. I starring Amy Johnson.']
"Jeoldu-san | dedicatedTo | ""Dr._G._P._Prabhukumar"", Jeoldu-san | designer | Sarah_Teale","['Jeoldu-san dedicatedTo ""Dr. G. P. Prabhukumar"". Jeoldu-san designer Sarah Teale.']"
LADA_Priora | bodyStyle | convertible,['LADA Priora bodyStyle convertible.']
"Deathdream | followedBy | Don_Quixote, The_End:_Hitler's_Germany_1944–45 | literaryGenre | fantasy_film, The_End:_Hitler's_Germany_1944–45 | literaryGenre | dark_fantasy, Deathdream | author | Ludwig_van_Beethoven, Deathdream | precededBy | The_End:_Hitler's_Germany_1944–45","[""Deathdream was followed by Don Quixote. The End: Hitler's Germany 1944–45 literaryGenre fantasy film. The End: Hitler's Germany 1944–45 literaryGenre dark fantasy. Deathdream author Ludwig van Beethoven. Deathdream was preceded by The End: Hitler's Germany 1944–45.""]"
"The_Futureheads | producer | Mikhail_Bulgakov, The_Futureheads | runtime | 11.5, The_Futureheads | artist | Mikhail_Bulgakov, The_Futureheads | type | soundtrack_album, The_Futureheads | precededBy | Stakk_Attakk, The_Futureheads | followedBy | LNG_ship_to_ship_transfer",['The Futureheads producer Mikhail Bulgakov. The Futureheads runtime 11.5. The Futureheads artist Mikhail Bulgakov. The Futureheads type soundtrack album. The Futureheads was preceded by Stakk Attakk. The Futureheads was followed by LNG ship to ship transfer.']
"Emperor_Gaozu_of_Tang | almaMater | Heidelberg_University, Emperor_Gaozu_of_Tang | residence | California, Emperor_Gaozu_of_Tang | residence | Turkey",['Emperor Gaozu of Tang almaMater Heidelberg University. Emperor Gaozu of Tang residence California. Emperor Gaozu of Tang residence Turkey.']
field_target | elevationAboveTheSeaLevel | 83.0,['field target elevationAboveTheSeaLevel 83.0.']
"Charging_Bull | established | 2000, Charging_Bull | location | Eagle_County, Eagle_County | hasToItsSoutheast | Carroll_County_Maryland, Charging_Bull | category | Contributing_property, Charging_Bull | country | Brazil",['Charging Bull established 2000. Charging Bull is located in Eagle County. Eagle County hasToItsSoutheast Carroll County Maryland. Charging Bull category Contributing property. Charging Bull is based in Brazil.']
"Shenzhou_10 | cosparId | ""101_Ukrop_Way""","['Shenzhou 10 cosparId ""101 Ukrop Way"".']"
"Knight_Moves | runtime | 3.16, Knight_Moves | musicComposer | Klavdiya_Tochonova, Knight_Moves | releaseDate | 1886-01-01, Knight_Moves | editing | Henry_P._Alexander",['Knight Moves runtime 3.16. Knight Moves musicComposer Klavdiya Tochonova. Knight Moves releaseDate 1886-01-01. Knight Moves editing Henry P. Alexander.']
"University_of_Paris-Est_Marne-la-Vallée | numberOfPostgraduateStudents | 89.0, University_of_Paris-Est_Marne-la-Vallée | country | United_States",['University of Paris-Est Marne-la-Vallée numberOfPostgraduateStudents 89.0. University of Paris-Est Marne-la-Vallée is based in United States.']
"Duke_Ellington | spouse | Amund_Bjørklund, Duke_Ellington | inOfficeWhilePresident | Hemmo_Silvennoinen, Duke_Ellington | nationality | Norfolk_Islanders, Duke_Ellington | successor | Virgil, Duke_Ellington | office | Catholicos",['Duke Ellington spouse Amund Bjørklund. Duke Ellington inOfficeWhilePresident Hemmo Silvennoinen. Duke Ellington nationality Norfolk Islanders. Duke Ellington successor Virgil. Duke Ellington office Catholicos.']
"Yoan_Gouffran | spouse | Yevgeny_Chernyaev, Yoan_Gouffran | nationality | People's_Republic_of_China, Yoan_Gouffran | birthPlace | New_Hampshire","[""Yoan Gouffran spouse Yevgeny Chernyaev. Yoan Gouffran nationality People's Republic of China. Yoan Gouffran birthPlace New Hampshire.""]"
"Turkey | currency | Algerian_dinar, Turkey | demonym | Sudanese, Bionico | course | chả_cá_Lã_Vọng, Bionico | region | Cancun, Bionico | mainIngredient | sugo_all'amatriciana, chả_cá_Lã_Vọng | dishVariation | Pandanus_amaryllifolius, Bionico | country | Turkey","[""Turkey currency Algerian dinar. Turkey demonym Sudanese. Bionico course chả cá Lã Vọng. Bionico region Cancun. Bionico mainIngredient sugo all'amatriciana. chả cá Lã Vọng dishVariation Pandanus amaryllifolius. Bionico is based in Turkey.""]"
"Johann_Jakob_Kaup | deathPlace | Leningrad_USSR, Johann_Jakob_Kaup | birthName | Andy_Lau, Johann_Jakob_Kaup | almaMater | University_of_Botswana, Johann_Jakob_Kaup | deathDate | 1726-01-01, Johann_Jakob_Kaup | professionalField | mythography",['Johann Jakob Kaup deathPlace Leningrad USSR. Johann Jakob Kaup birthName Andy Lau. Johann Jakob Kaup almaMater University of Botswana. Johann Jakob Kaup deathDate 1726-01-01. Johann Jakob Kaup professionalField mythography.']
Zwingendorf | timeZone | UTC−02:30,['Zwingendorf timeZone UTC−02:30.']
"Brazil | currency | Sri_Lankan_rupee, Bionico | course | Caldo_galego, Bionico | region | Villa_del_Campo_Baja_California, Bionico | country | Brazil",['Brazil currency Sri Lankan rupee. Bionico course Caldo galego. Bionico region Villa del Campo Baja California. Bionico is based in Brazil.']
